id,title,handle,country,subs,videos,views,avg_per_video,views_per_sub,desc_draw_signal,desc_anim_signal,desc_snippet
UCkIondb9o-VyPFxgOcXrCAA,SHapKid,@salmira-ok4ps,US,297,36,84532,2348.1111111111113,284.61952861952864,1,0,Welcome to SHapKid (Smart & Happy Kids) and join us on a magical journey of learning and laughter!  Our channel is filled with captivating stories tha
UCK9kpaSZDLxCWp8wcPJx1NQ,THE MIRROR'S MIND ,@themirrorsmind,NG,3,3,437,145.66666666666666,145.66666666666666,1,0,"Welcome to The Mirror's Mind, where we hold a glass up to the modern world to examine why we think, react, and struggle the way we do.  We use clean w"
UCEJ1GHlfuMKdZwt-8g65zPQ,Soul Canvas,@thesoullogic247,NG,0,2,33,16.5,0.0,1,0,"Welcome to a journey beyond the surface. This channel explores the ideas that shape the human experience—psychology, philosophy, history, and the hidd"
UC4APFNAPd4wliioP7l1Al1w,bot_drawn_tales_ai,@bot-drawn-tales-ai,,7,1,189,189.0,27.0,1,0,"Bot Drawn Tales brings you short, animated stories crafted with the help of AI. From writing the script to designing characters and animating scenes —"
UCgGloPUgV1OGaZBfj1wk4pw,Dreamleaf Animation,@dreamleafanimations9701,IN,630,45,31424,698.3111111111111,49.87936507936508,0,0,"Welcome to Dreamleaf Animation—your destination for original, family-friendly 3D animated stories and entertaining adventures!  Our channel brings ima"
UCzziQBlEfk2mh7DHPjVAyGA,Curious Mind with Mark,@curious_mind-s7m,,3,2,11,5.5,3.6666666666666665,1,0,Welcome to Curious Mind! 🧠✨  Ever wondered how Artificial Intelligence actually thinks? How complex scientific theories work? Or why the universe beha
UCowIfUAzfc2ZfYut60ow-KA,Wienot Films,@wienotfilms,US,10900,269,6466846,24040.31970260223,593.288623853211,1,0,"At Wienot Films, we are an award-winning animation studio and video production company with a passion for storytelling. Our animated explainer videos "
UCjfLzO3JFxjYzJlW562ygzQ,Tiny Lesson,@tinylesson-u5m,US,4,15,8825,588.3333333333334,2206.25,0,0,"  Welcome to Tiny Lesson.  We create short animated stories about life, psychology, personal growth, relationships, mistakes, confidence, overthinking"
UCIXaU7bcrRReiY5VPuOWP9Q,Dark Psychology,@dark-psychologytv,US,5450,93,705147,7582.225806451613,129.38477064220183,0,0,Dark Psychology ... The unwritten rules of human behavior.
UCO-1p4wZGeKmOlpFEzYTKLw,Gizmo Gyan,@gizmogyan,IN,1270000,2638,217545081,82465.9139499621,171.29533937007875,0,0,"Hi Guys! Welcome to Gizmo Gyan, My name is Anuj My idea behind creating this Youtube Channel is to increase your knowledge about gadgets & online shop"
UCwUWmb2F6DLMHnzy7oNwHcg,Abhishek Side ,@abhishekside,IN,74100,183,38129955,208360.40983606558,514.5742914979758,0,0," Karta Nahi Shit Talk.. Yeah.. 😉 🚀 Helping Creators Grow Fast 📸 Editing | Ai Tips 📍 Muzaffarpur, Bihar 📩 Biz Inquiries - abhisheksidebusiness@gmail.co"
UCWFOg1CNGg_Gjpyl3EpOYsw,Gold City Ventures,@goldcityventures,US,20600,912,4194447,4599.174342105263,203.61393203883495,0,0,"Gold City Ventures created the E-Printables course that has helped 10,000 students learn how to make printables in Canva and sell them on Etsy as a si"
UCRVXfhLRsLWi3_IKnMDiI1Q,poi,@weirdpoi,US,418000,214,49614220,231842.1495327103,118.6943062200957,0,0,hey i'm poi  subscribe shawty all business inquiries: poiofficialemail@gmail.com 
UCzFw2XHbWs7X8xECC2IjNHA,Peepal Farm Toons,@peepalfarmtoons,IN,993000,318,645669204,2030406.3018867925,650.220749244713,0,0,"A @peepalfarm project to improve the world, one toon as a time. Cartoons for your inner child, and the ones outside 😁  "
UCH3OPmZLlkIsyk1GyLcnKdA,Repixo - Canva Apps & Tutorials,@repixoapp,US,39700,342,3166495,9258.75730994152,79.76057934508816,0,0,"Learn Canva with step-by-step tutorials, creative design ideas, photo editing tricks, and powerful Canva apps.  From photo collages and text effects t"
UCorqxHcH2AJ4a7bmYQ7Hjrg,Emotional Dynamics,@emotionaldynamics,US,2590,255,503821,1975.7686274509804,194.52548262548262,0,0,"Welcome to Emotional Dynamics!  A channel dedicated to understanding the psychology behind relationships, attachment styles, narcissistic behavior, em"
UC1h8EoQlMLP7sZN1yuqHG9A,Philosophy Wisdom,@philosphywisdom,US,44500,283,6042765,21352.526501766784,135.79247191011237,0,0,hey everyone! Avoidant attachment is one of the most misunderstood relationship patterns. If you’ve ever been with someone who seems emotionally dista
UCCP5j9VOo0QCLMTTf1ORtRA,Lilly's Tech Tips,@lillystechtips,IE,85900,131,4306180,32871.603053435116,50.130151338766005,0,0,"Changing the world, one pixel at a time!🤖😜 Focusing on creator tools and visual content workflows for creators, designers, and digital enthusiasts.   "
UCUPrbbdnot-aPgNM65svgOg,Blunt Brothers Productions,@bluntbrothersproductions,US,1580000,355,511690147,1441380.6957746479,323.8545234177215,1,0,"Making funny, clean, and funny hand-drawn animations... be thankful.  Jesus loves you!  PS: Blunt is my last name, calm down…  Contact us at: BluntBro"
UCjZH7WlMM0roxANBBbhnkoA,Whiteboard Animation Com - The Original Artists,@whiteboardanimation,US,3650,247,1547747,6266.182186234818,424.04027397260273,1,0,"We are an eclectic group of 30+ in-house award-winning directors, producers, designers, illustrators, and animators who can effectively communicate yo"
UCkJEpR7JmS36tajD34Gp4VA,Psych2Go,@psych2go,US,13100000,4048,2147509154,530511.1546442688,163.93199648854963,0,0,"Welcome to Psych2Go! We are a grassroot organization with the mission of making psychology, mental health, and self-discovery accessible, relatable, a"
UCcdUbhlSOhGKeFHcaSnYOtg,Drawn Curiosity,@drawncuriosity,US,270,77,34738,451.14285714285717,128.65925925925927,1,0," Welcome to **Drawn Curiosity**, where psychology is simplified through engaging animations and easy-to-understand explanations. Join Drawn Curiosity "
UC5p--mR_nO_psz4vx8K2flg,PsychoTech™ | Dr Subodh Kumar,@psychotech.drsubodh,IN,25200,579,4591961,7930.848013816926,182.22067460317461,0,0,"Hi, I’m Dr Subodh Kumar (Ph.D.), a PsychoTechnologist — a multidisciplinary expert in Psychology and Computer Science.  I’ve guided 2,000+ students in"
UCZj4IZIbT3irBiS9xICCBuA,Emmanuel Crown,@emmanuelcrown,US,283000,84,14061025,167393.15476190476,49.68560070671378,0,0,"I know a thing or two, so I teach a thing or two :) mainly around multimedia and tech, through hands-on tutorials and explainer videos  Facebook: Emma"
UCgJHDScfTRT9qSGxqKwTXiA,Neeti Bhargav,@neeti.bhargav,IN,50600,375,5834254,15558.010666666667,115.30146245059288,0,0,"Emotional Fitness Coach | Radio Jockey Studying NLP, Counselling Psychology & Behavioural Science  I decode female psychology, attraction, and emotion"
UC3rsqzGc8ENdN0p9XQ0Zo5Q,Psychology Explained,@psychologyexplainedlearn,CA,57,12,4518,376.5,79.26315789473684,0,0,"We believe the internet should help people grow, not drain their attention. In a space crowded with shallow content and constant distraction, this cha"
UC6yxJpk9-HUUJ55TS0pG8eA,IdeaRocket,@idearocketanimation,US,3040,284,1839840,6478.30985915493,605.2105263157895,1,0,"IdeaRocket is a full-service animation studio specializing in explainer videos for businesses. IdeaRocket works in various techniques, including white"
UCSkZsgLq05uq4qmb7He5m_Q,Silent Strength,@silentstrength02-e2w,US,4420,11,250102,22736.545454545456,56.584162895927605,0,0,"Welcome to Silent Strength ⚔️✨ A place where Stoic wisdom meets women psychology — exploring the hidden emotions, thoughts, behaviors, and inner stren"
UCssa3kvvvzM5cUeOG-FnQIw,Monkey Economics,@monkeyeconomic,US,225000,57,57552200,1009687.7192982456,255.78755555555554,0,0,Business inquiries or any questions and scripting  monkeyeconomicsyt@gmail.com 
UCYUNAfli7Uu0hOjj1D0Q6Cw,Dr. Jacob Goodin,@drjacobgoodin,US,64500,288,4330614,15036.854166666666,67.14130232558139,0,0,"Hello Everyone! I am a professor of kinesiology, sport scientist, and former strength and conditioning coach. I am passionate about equipping my stude"
UC3ROLz2rGWv24cx4tQVAq8w,Rogurt,@therogurt,US,999000,818,359518455,439509.11369193153,359.87833333333333,0,0,"Every other day at 9am EST. I make videos out of funny moments from me and my friends :)  Banner art made by ""aztechhy"" on discord :D "
UCJxVcikpbcYegQNAmqciOPQ,Technology Times BD,@technologytimesbd,BD,482000,411,21701922,52802.7299270073,45.02473443983403,0,0,Technology Times BD - Learn how to do?  For business inquiries: anwarmithuoffice@gmail.com  অনলাইনে অথেনটিক গ্যাজেট অথবা যেকোনো পণ্য কিনতে ভিজিট করুনঃ
UC65EDzqpOAQZLBmAdHAnZng,Derek Van Schaik,@derekvanschaik,US,674000,444,116758481,262969.5518018018,173.23216765578636,0,0,🧠: Psychology 🕵🏻‍♂️: Investigations  Derek Van Schaik’s Qualifications: 🎓: Master's in Forensic Psychology 🎓: Master's in Psychology 🎓: Graduate Certi
UCUEs7LMKeU1P3SibR_-JBbg,InfoTech Raj ,@infotechraj7,IN,60200,306,8472224,27687.006535947712,140.73461794019934,0,0,தெரியாதவற்றை தெரிந்து கொள்ளுங்கள் 🤗
UCqtMrF1ZSr5sPX1vgoPIefw,Raj Photo Editing and Much More,@rajphotoeditingmuchmore,IN,3600000,1087,400522306,368465.7828886845,111.25619611111111,0,0,"Editing, Tech and AI ✅   EMAIL: collabraj@gmail.com   Code: HIGGS-0VFLS "
UCPGCbIus__xuWIq3uSssG7w,Mind Unlocked,@mindunlocked-w9u9e,NG,1,5,565,113.0,565.0,1,0,"Welcome to Mind Unlocked — where we decode the hidden psychology behind why people think, feel, and behave the way they do. Ever wondered why someone "
UCOHSTMgsRnqrUy8NUL6LUAA,Darlan Evandro,@darlanevandro,BR,694000,1009,44461614,44065.028741328046,64.06572622478386,0,0,"Uauuuu, estou muito feliz de ter você aqui no meu canal do Youtube!  Muito prazer, eu sou o Darlan Evandro profissional de Marketing e Canva Verified "
UCpgnh4y4rPc9jc_xpKBDm6Q,Sohag360,@sohag360,BD,1920000,1019,158164934,155215.8331697743,82.37756979166667,0,0,"""Sohag360 - The Tech Doctor"" is one of the most popular tech-based YouTube channels in Bangladesh. Bringing you quality tech tutorials, tips & tricks "
UC8NHl401h85KToXIf5VFqrQ,Tausif Khalid,@tausifkhalid,IN,1840000,562,147163725,261857.16192170818,79.98028532608696,0,0,"I’m Tausif Khalid, a creative coach with 10+ years of experience in multimedia and digital design. My mission is to help you turn your passion into a "
UCVJ5hHQMXBiRwNv394EOj_w,Art with Flo,@artwithflo,NL,1240000,771,191622593,248537.73411154345,154.5343491935484,1,0,✨ Art with Flo – Learn to Draw & Paint on iPad with Procreate® ✨  Go with Flo! Here you’ll find creative and beginner-friendly drawing lessons for eve
UCUUZxaInN5hs0fAoVaRQzGw,Main Point Tech,@mainpointtech,IN,36200,71,2166829,30518.718309859156,59.857154696132596,0,0,Hello All This is Bharat kumar khorwal I hope you are doing good In our Channel we cover following topics: 1.	How to make money online 2.	How to grow 
UCZdAtRq6_uDNr_QCjYV58Hg,KENYAN CREATIVE IDEAS,@lovemeetsart,KE,28000,355,6108441,17206.876056338027,218.15860714285714,0,0,
UCUpWi4hJVw2nO8CK7UXwxUw,The Stoic Path,@thestoicpath-786,,1970,39,133750,3429.4871794871797,67.89340101522842,0,0,"🌿 The Stoic Path 🌿 A journey of wisdom, discipline, and inner peace. Learn how to stay calm in chaos, focus only on what you can control, and live wit"
UCl9YqZCdL4Xocpswj8YLazQ,Tech With Subhash,@techwithsubhash,IN,90200,835,7546735,9038.005988023951,83.66668514412417,0,0,Namskar Doston...  😍 Is Youtube Channel Par Aapko Daily Free Fire🔥 Ke Related Videos Mileygi 😻Category Like 👍 Free Diamonds 💎 Free Emotes ✌ Free All C
UCyk0EQ8Jt8eQfcF-1hEPNXQ,intresketch,@intresketch,,272,32,14579,455.59375,53.599264705882355,1,0,"Welcome to Intresketch. The name is exactly what it sounds like: interesting plus sketch. This channel turns strange, overlooked, and genuinely fascin"
UCcjh_sjQ-UqXbNcj13c8RIg,Tanya | Love Lawyer,@tanyalovelawyer,AU,16400,307,1830690,5963.159609120521,111.62743902439024,0,0,Family Lawyer and Mediator talking all things relationship related.  I also offer professional legal services and private consultations. For more info
UCgES0Z8huzTIQiq9L_8Tr5Q,Dtoons,@dtoons,US,744000,571,278522092,487779.4956217163,374.3576505376344,0,0,"Welcome to Dtoons, the home of Conroy Cat and Co.!  We're an animation channel that produce both original and fan animations! Check out Conroy Cat's a"
UCf_XYgupvdx7rA44Ap3uI5w,Full Disclosure,@fulldisclosure.,IN,466000,494,73290399,148361.13157894736,157.27553433476396,0,0,"Collabs: hello@fulldisclosure.in | we break down economics, careers, and power structures to help you understand why jobs, salaries, and markets are c"
UCHnj59g7jezwTy5GeL8EA_g,MindYourDecisions,@mindyourdecisions,US,3280000,1255,707417580,563679.3466135458,215.67609146341462,0,0,Hey this is Presh Talwalkar. I studied Mathematics and Economics at Stanford and post interesting topics suggested by you and viewers around the world
UCOo8aKrwtWmlLUEpatJ2nyg,explainitychannel,@explainitychannel,DE,68200,85,13058176,153625.6,191.46885630498534,0,0,"Welcome to the official explainity channel.  Our mission is to make complex topics easy to understand. Through premium explainer videos, we provide cl"
UC4sTEQPJyBF1J0u_7yL7Vmw,Boss Media Tech,@bossmediatech,ID,60600,357,6754132,18919.13725490196,111.45432343234323,0,0,"Ladies and gentlemen, this is Boss Media Tech.  We don’t focus on one — we focus on all. We’re   HIGGS-VJKDZ  everywhere 👑. 1. TikTok 🔥     2. Instagr"
UCM7Chs5aiZWKFU1I3bhAUWA,Doodemy,@doodemy,US,15300,22,1426426,64837.545454545456,93.23045751633987,0,0,Ever feel like people are playing a social game you were never taught? 🎭  DOODEMY reveals the unspoken rules of human behavior through simple stick-fi
UCdVVYJczul-RSrcT9NIU2zA,Tech With Nehal,@techwithnehal,IN,5210,128,1903250,14869.140625,365.3071017274472,0,0,"Welcome to Tech With Nehal 🚀   इस चैनल पर आपको YouTube, Instagram और Facebook Growth Tips & Tricks मिलेंगे। अगर आप Social Media के लिए Educational Vid"
UC53shPbuHP88x5auRW4RmoQ,Scorpio Realm,@worldofscorpio,US,6400,131,461147,3520.206106870229,72.05421875,0,0,"The deepest transformations begin with understanding what lies beneath the surface. Scorpio Realm explores astrology, relationship psychology, and the"
UC3HS6gQ79jjn4xHxogw0HiA,Magnet Brains,@magnetbrainseducation,IN,14500000,61171,3930074409,64247.346111719606,271.0396144137931,0,0,We are India's leading Ed-Tech platform providing 100% high-quality education across India in both English and Hindi medium. We relentlessly work to d
UCpiukMMJvOyPAHVZFr-icBA,PoWer Of KnOwledge Academy,@powerofknowledgeacademy,PK,510000,459,60824728,132515.74727668846,119.2641725490196,0,0,Power of Knowledge Academy is a new version of the Power of Knowledge channel that will only contain lecture videos for science students.  Whatsapp No
UC_hfF-rBZ32FNXs0-S4DEZw,Study'n'Learn,@smartschoolonline,IN,125000,531,78273937,147408.54425612054,626.191496,0,0,Studynlearn is your go-to platform for innovative educational solutions. Explore our wide range of offerings tailored to meet the needs of educational
UCir93jvh1VUti76jblaqwGw,Keira Lhotan,@keiralhotan,,141000,383,11312988,29537.82767624021,80.23395744680852,0,0,Creating balance in the chaos 💜 
UCFmbssZxM29kz4xejEUD4WA,TechCM,@techcmyt,IN,86500,345,19763425,57285.289855072464,228.47890173410406,0,0,"Hello Guys, Welcome To My Channel TechCM I'm Krishna Goswami (Host), Is Channel M Appko Computer Processor, Graphic Card or Kuch Computers Ki Tips/ Tr"
UCtlVyGMidQ3VcYSYr8Nsm2w,Michael B-Sam,@michaelbsam,,49200,4,6080877,1520219.25,123.59506097560975,0,0,I will be back soon (read community post)  Discover Curiosity. For it the compass that guides you towards new frontiers and hidden possibilities.  - M
UCqYVARi-20bHKVGMAJr2ylw,Winged Canvas,@wingedcanvas,CA,479000,1056,36432385,34500.364583333336,76.05925887265136,1,0,Create your own future and get paid to tell stories through your art!   🔴 Subscribe for free livestreamed lessons twice a week 💜 Videos are hand craft
UCS9lQ0dxMCCK450SPNf_6Gw,Alex Grigg // Animation for Anyone,@alexgrigganimation,AU,423000,42,28386215,675862.2619047619,67.10689125295508,0,0,Hello there! I'm animation director and animator working with some of the nicest clients and studios around.   Animation for Anyone is an educational 
UCCrGjgtsVwI4cNbEf-bVj5w,Mindful Senior Living,@mindfulseniorliving_usa,US,13100,463,1206611,2606.0712742980563,92.10770992366412,0,0,"Welcome to Mindful Senior Living, the ultimate resource for seniors embracing a vibrant, purposeful life after 60. Our channel offers practical advice"
UCajRLbcUE43jiEc8VpGXe9w,Bari Science Lab,@barisciencelab,US,1420000,6750,488938452,72435.32622222223,344.3228535211268,0,0,This channel was created to document the activities of Suborno Isaac Bari. He is the youngest student ever enrolled at New York University. Contact: s
UCLMkh2PYXpQh52d3m2bzNNA,KeshArt,@keshart,US,794000,495,61058577,123350.6606060606,76.8999710327456,1,0,👋Helping myself (and others) tell stories with Art and Comics.   ✏️How? by Sharing what I'm learning and practicing :)  ⛺️ I also teach 60k+ people at
UC0lLeNdvLrFozQRsQ1TQiAw,The Art of Aaron Blaise,@aaronblaiseart,,1360000,973,58518836,60142.688591983555,43.02855588235294,1,0,"Welcome to The Art of Aaron Blaise. I’m an animator, director, and wildlife artist who has spent a lifetime drawing and telling stories. I worked for "
UCDMof0CgakruBRAeZKypp9A,LIFE SHIFTING THOUGHTS,@life_shifting_thoughts,US,7520,642,442781,689.690031152648,58.880452127659574,0,0,
UCAjuH0YT0HUYI6Y4UHNtUAQ,Charles Terrence Harper,@charlesterrenceharper,US,13800,129,986271,7645.511627906977,71.46891304347827,0,0,"Helping Consultants, Coaches, and Trainers Master Practical AI without the Hype.  I’m Charles Terrence Harper. After a long and successful stint in in"
UCBxSFuwkwXgNwv_DDH1tjRQ,NobleFrugal Studio,@noblefrugal,US,222000,250,13999108,55996.432,63.059045045045046,0,0,Animate anything with confidence! Need help? Book a tutoring session with me here: https://calendly.com/noblefrugalstudio/tutor  Happy Animating!  
UCqSMP263MA5_UWzg_4jNJ_Q,Hayk_Animation,@hayk_animation,US,245000,424,71875152,169516.8679245283,293.36796734693877,1,0,This channel is all about Harut — my original character brought to life through hand-drawn 2D animation. Most of what you’ll see here are Harut’s uniq
UC1xn6WgXIxqS7JrtW0NCBHw,Engineer Explain in hindi,@engineerexplaininhindi,IN,492000,526,964146404,1832977.9543726235,1959.647162601626,0,0,I ❤️ Engineering engineerexplaininhindi@gmail.com 
UClqPQOnH5jMoiQN8n457p4g,Gacha_home💚💗,@kanroji1106,VN,308000,735,244171893,332206.65714285715,792.7658863636364,0,0,"Hey everyone! 💖 I love making fun videos about Dandy’s World!  If you enjoy my content, please support me by liking and subscribing — it really keeps "
UCwOFO2mso90eiBi6g6mOjAg,Drk Talks,@drktalks,IN,1130000,362,313764982,866754.093922652,277.6681256637168,0,0,"Tech & AI tools for Creators ✨ Daily Tech Hacks & AI Tips 🚀 Dehradun, Uttarakhand 🏔️ Mail - creator@drk-talks.com "
UC5MkxrHWkLDDnToq_ZTYGlA,Vancouver Film School,@vancouverfilmschool,,283000,2457,94566762,38488.71062271062,334.1581696113074,0,0,"Vancouver Film School is Canada’s premier post-secondary entertainment arts institution, offering 15 production-oriented programs in film, animation, "
UCq64RZvDJBFR6s08IRpuT8g,No The Robot,@notherobot,US,247000,194,136249694,702318.0103092784,551.6181943319838,0,0,"Let's talk animation! Zach Mulligan aka ""No The Robot"" is an animator & artist with over a decade of industry experience, including working at DreamWo"
UCfJT_eYDTmDE-ovKaxVE1ig,Kevin Stratvert,@kevinstratvert,US,4420000,1350,707223125,523868.98148148146,160.0052319004525,0,0,"Learn AI, productivity tools, and modern software with fast, step-by-step tutorials.  From tools like ChatGPT (OpenAI), Claude (Anthropic), Google Gem"
UCa3MpL0UCLuc08oj5kIATUg,theflippist,@theflippist,,995000,311,466251710,1499201.6398713826,468.59468341708543,1,0,"Hi! I'm Ben Zurawski and I make custom cartoon flipbooks.  If you would like to order any that you see, or have one hand-drawn just for you, message m"
UCDn9haPnWtXs6zTio0xK3wA,OverviewBible,@overviewbible,,100000,33,4811639,145807.24242424243,48.11639,0,0,"The Bible is a huge book, and one of the most important publications in human history (whether you're a Christian or not).   However, everyone has an "
UCFaYCIO-3-kJE7Bo-g6kxVQ,TridentLion,@tridentlion,US,26900,137,2294523,16748.343065693432,85.2982527881041,0,0,"What's up internet? My name is Matt, formally known as TridentLion.  Welcome to the LEVELUP community!    On this channel you'll experience a variety "
UC4Qvpti1dS1KKC7PLyLl__g,BaM Animation,@bamanimation,US,736000,22,24752725,1125123.8636363635,33.631419836956525,0,0,"Brent Noll and Maximus Pauson are Artists working in the television animation industry,  Together they have worked at most of the major studios.  And "
UCSg_gbKOX63PkinUYDFpx1A,InstaDoodle Pro,@instadoodlepro,US,677,36,305383,8482.861111111111,451.082717872969,1,0,"Welcome to InstaDoodle! 🎨✨ InstaDoodle is your go-to AI-powered whiteboard animation software, helping businesses, educators, and creators turn comple"
UCKADS8WyPTsYc5x8BsPJAfA,Sydoesthings,@sydoesthings,US,52400,51,23060828,452173.09803921566,440.09213740458017,1,0,"Hi i'm Sy, welcome to my channel! I like to animate and make little drawings, I'm not the best artist out there, but I hope that with this channel I c"
UChxcBBfUY8_s9UU5h6v8itA,Midnight Kettle,@midnightkettle,IN,86700,50,24943380,498867.6,287.6975778546713,0,0,Cartoon hoon main.
UCHJuQZuzapBh-CuhRYxIZrg,Insider,@insider,US,9590000,8104,5632850219,695070.3626604147,587.3670718456726,0,0,"Insider is a video channel brought to you by Business Insider, a global newsroom covering business, technology, and the economy. We help ambitious, cu"
UCayjG0TS9IvWgWOiJSjukTw,Rishi Draws,@rishidraws,US,1100000,190,284887080,1499405.6842105263,258.98825454545454,1,0,Satisfying Art Process Videos.
UC11D6w7acmNZFvtv8EcYtoQ,Banking Beyond,@bankingbeyond-k9x,,108,16,5162,322.625,47.7962962962963,0,0,"Welcome to Banking Beyond!  Dive into the fascinating world of banking, finance, and economics. We break down complex financial systems, explore the s"
UCf5FkQYRHVFyadZOK4JFwNg,Ana’s Animations,@anasanimations,CA,86300,23,4947956,215128.52173913043,57.334368482039395,0,0,"Hello! I’m Ana, I animate (occasionally), and that’s pretty much it.  I try to upload at least once a century, but school is incredibly annoying. I ho"
